,date,Data Value,time,T2M,RH2M,GWETPROF,PRECTOTCORR,GWETROOT,GWETTOP,EVPTRNS,rainfall_mm
654,2023-07-30,-45.532,06:00:00,29.48,81.44,0.65,5.84,0.69,0.72,5.67,27.747932434082
655,2023-07-30,-45.435,12:00:00,29.48,81.44,0.65,5.84,0.69,0.72,5.67,27.747932434082
656,2023-07-30,-45.593,18:00:00,29.48,81.44,0.65,5.84,0.69,0.72,5.67,27.747932434082
657,2023-07-31,-45.552,00:00:00,30.65,73.79,0.65,3.91,0.68,0.71,6.71,3.6352379322052
658,2023-07-31,-45.593,06:00:00,30.65,73.79,0.65,3.91,0.68,0.71,6.71,3.6352379322052
659,2023-07-31,-45.679,12:00:00,30.65,73.79,0.65,3.91,0.68,0.71,6.71,3.6352379322052
660,2023-07-31,-45.634,18:00:00,30.65,73.79,0.65,3.91,0.68,0.71,6.71,3.6352379322052
661,2023-08-01,-45.565,00:00:00,30.74,75.96,0.65,15.63,0.69,0.74,5.92,0
662,2023-08-01,-45.607,06:00:00,30.74,75.96,0.65,15.63,0.69,0.74,5.92,0
663,2023-08-01,-45.64,12:00:00,30.74,75.96,0.65,15.63,0.69,0.74,5.92,0
664,2023-08-01,-45.683,18:00:00,30.74,75.96,0.65,15.63,0.69,0.74,5.92,0
665,2023-08-02,-45.517,00:00:00,30.76,79.12,0.66,12.63,0.69,0.74,6.25,0
666,2023-08-02,-45.621,06:00:00,30.76,79.12,0.66,12.63,0.69,0.74,6.25,0
667,2023-08-02,-45.667,12:00:00,30.76,79.12,0.66,12.63,0.69,0.74,6.25,0
668,2023-08-02,-45.695,18:00:00,30.76,79.12,0.66,12.63,0.69,0.74,6.25,0
669,2023-08-03,-45.543,00:00:00,30.8,78.86,0.67,15.46,0.7,0.76,6.52,2.43772673606873
670,2023-08-03,-45.657,06:00:00,30.8,78.86,0.67,15.46,0.7,0.76,6.52,2.43772673606873
671,2023-08-03,-45.695,12:00:00,30.8,78.86,0.67,15.46,0.7,0.76,6.52,2.43772673606873
672,2023-08-03,-45.696,18:00:00,30.8,78.86,0.67,15.46,0.7,0.76,6.52,2.43772673606873
673,2023-08-04,-45.606,00:00:00,30.9,76.87,0.66,1.91,0.7,0.72,6.96,0
674,2023-08-04,-45.685,06:00:00,30.9,76.87,0.66,1.91,0.7,0.72,6.96,0
675,2023-08-04,-45.687,12:00:00,30.9,76.87,0.66,1.91,0.7,0.72,6.96,0
676,2023-08-04,-45.702,18:00:00,30.9,76.87,0.66,1.91,0.7,0.72,6.96,0
677,2023-08-05,-45.569,00:00:00,30.41,79.68,0.72,239.27,0.76,0.89,4.11,8.38834953308106
678,2023-08-05,-45.691,06:00:00,30.41,79.68,0.72,239.27,0.76,0.89,4.11,8.38834953308106
679,2023-08-05,-45.707,12:00:00,30.41,79.68,0.72,239.27,0.76,0.89,4.11,8.38834953308106
680,2023-08-05,-45.722,18:00:00,30.41,79.68,0.72,239.27,0.76,0.89,4.11,8.38834953308106
681,2023-08-06,-45.613,00:00:00,29.73,82.15,0.79,10.87,0.85,0.85,4.17,1.51035261154175
682,2023-08-06,-45.681,06:00:00,29.73,82.15,0.79,10.87,0.85,0.85,4.17,1.51035261154175
683,2023-08-06,-45.69,12:00:00,29.73,82.15,0.79,10.87,0.85,0.85,4.17,1.51035261154175
684,2023-08-06,-45.692,18:00:00,29.73,82.15,0.79,10.87,0.85,0.85,4.17,1.51035261154175
685,2023-08-07,-45.667,00:00:00,29.66,83.17,0.78,2.47,0.83,0.82,5.27,1.22251641750336
686,2023-08-07,-45.686,06:00:00,29.66,83.17,0.78,2.47,0.83,0.82,5.27,1.22251641750336
687,2023-08-07,-45.703,12:00:00,29.66,83.17,0.78,2.47,0.83,0.82,5.27,1.22251641750336
688,2023-08-07,-45.71,18:00:00,29.66,83.17,0.78,2.47,0.83,0.82,5.27,1.22251641750336
689,2023-08-08,-45.673,00:00:00,29.93,81.47,0.77,0.48,0.82,0.81,5.89,0
690,2023-08-08,-45.706,06:00:00,29.93,81.47,0.77,0.48,0.82,0.81,5.89,0
691,2023-08-08,-45.725,12:00:00,29.93,81.47,0.77,0.48,0.82,0.81,5.89,0
692,2023-08-08,-45.73,18:00:00,29.93,81.47,0.77,0.48,0.82,0.81,5.89,0
693,2023-08-09,-45.675,00:00:00,29.91,81.23,0.76,0.46,0.8,0.8,6.02,0
694,2023-08-09,-45.749,06:00:00,29.91,81.23,0.76,0.46,0.8,0.8,6.02,0
695,2023-08-09,-45.765,12:00:00,29.91,81.23,0.76,0.46,0.8,0.8,6.02,0
696,2023-08-09,-45.758,18:00:00,29.91,81.23,0.76,0.46,0.8,0.8,6.02,0
697,2023-08-10,-45.685,00:00:00,28.96,82.95,0.76,7.91,0.8,0.81,4.24,13.3889179229736
698,2023-08-10,-45.757,06:00:00,28.96,82.95,0.76,7.91,0.8,0.81,4.24,13.3889179229736
699,2023-08-10,-45.783,12:00:00,28.96,82.95,0.76,7.91,0.8,0.81,4.24,13.3889179229736
700,2023-08-10,-45.764,18:00:00,28.96,82.95,0.76,7.91,0.8,0.81,4.24,13.3889179229736
701,2023-08-11,-45.701,00:00:00,28.67,83.77,0.76,2.35,0.8,0.8,4.27,0.79933774471283
702,2023-08-11,-45.772,06:00:00,28.67,83.77,0.76,2.35,0.8,0.8,4.27,0.79933774471283
703,2023-08-11,-45.775,12:00:00,28.67,83.77,0.76,2.35,0.8,0.8,4.27,0.79933774471283
704,2023-08-11,-45.771,18:00:00,28.67,83.77,0.76,2.35,0.8,0.8,4.27,0.79933774471283
705,2023-08-12,-45.695,00:00:00,29.32,80.22,0.75,1.27,0.79,0.79,6.38,1.52686762809753
706,2023-08-12,-45.745,06:00:00,29.32,80.22,0.75,1.27,0.79,0.79,6.38,1.52686762809753
707,2023-08-12,-45.752,12:00:00,29.32,80.22,0.75,1.27,0.79,0.79,6.38,1.52686762809753
708,2023-08-12,-45.734,18:00:00,29.32,80.22,0.75,1.27,0.79,0.79,6.38,1.52686762809753
709,2023-08-13,-45.706,00:00:00,29.34,80.99,0.73,1.51,0.78,0.78,6.65,0
710,2023-08-13,-45.734,06:00:00,29.34,80.99,0.73,1.51,0.78,0.78,6.65,0
711,2023-08-13,-45.752,12:00:00,29.34,80.99,0.73,1.51,0.78,0.78,6.65,0
712,2023-08-13,-45.742,18:00:00,29.34,80.99,0.73,1.51,0.78,0.78,6.65,0
713,2023-08-14,-45.736,00:00:00,28.74,82.42,0.73,1.55,0.77,0.78,6.58,0
714,2023-08-14,-45.766,06:00:00,28.74,82.42,0.73,1.55,0.77,0.78,6.58,0
715,2023-08-14,-45.508,12:00:00,28.74,82.42,0.73,1.55,0.77,0.78,6.58,0
716,2023-08-14,-45.806,18:00:00,28.74,82.42,0.73,1.55,0.77,0.78,6.58,0
717,2023-08-15,-45.773,00:00:00,29,80.11,0.72,3.14,0.76,0.77,6.78,0
718,2023-08-15,-45.787,06:00:00,29,80.11,0.72,3.14,0.76,0.77,6.78,0
719,2023-08-15,-45.808,12:00:00,29,80.11,0.72,3.14,0.76,0.77,6.78,0
720,2023-08-15,-45.792,18:00:00,29,80.11,0.72,3.14,0.76,0.77,6.78,0
721,2023-08-16,-45.792,00:00:00,29.49,78.79,0.71,1.84,0.75,0.76,6.87,1.70660257339478
722,2023-08-16,-45.796,06:00:00,29.49,78.79,0.71,1.84,0.75,0.76,6.87,1.70660257339478
723,2023-08-16,-45.815,12:00:00,29.49,78.79,0.71,1.84,0.75,0.76,6.87,1.70660257339478
724,2023-08-16,-45.784,18:00:00,29.49,78.79,0.71,1.84,0.75,0.76,6.87,1.70660257339478
725,2023-08-17,-45.777,00:00:00,29.55,79.09,0.7,0.15,0.74,0.75,7.21,1.17549669742584
726,2023-08-17,-45.502,06:00:00,29.55,79.09,0.7,0.15,0.74,0.75,7.21,1.17549669742584
727,2023-08-17,-45.801,12:00:00,29.55,79.09,0.7,0.15,0.74,0.75,7.21,1.17549669742584
728,2023-08-17,-45.791,18:00:00,29.55,79.09,0.7,0.15,0.74,0.75,7.21,1.17549669742584
729,2023-08-18,-45.478,00:00:00,29.88,75.78,0.69,0,0.72,0.74,7.8,0
730,2023-08-18,-45.502,06:00:00,29.88,75.78,0.69,0,0.72,0.74,7.8,0
731,2023-08-18,-45.815,12:00:00,29.88,75.78,0.69,0,0.72,0.74,7.8,0
732,2023-08-18,-45.54,18:00:00,29.88,75.78,0.69,0,0.72,0.74,7.8,0
733,2023-08-19,-45.789,00:00:00,29.29,81.73,0.68,2.12,0.72,0.74,4.52,0
734,2023-08-19,-45.508,06:00:00,29.29,81.73,0.68,2.12,0.72,0.74,4.52,0
735,2023-08-19,-45.522,12:00:00,29.29,81.73,0.68,2.12,0.72,0.74,4.52,0
736,2023-08-19,-45.793,18:00:00,29.29,81.73,0.68,2.12,0.72,0.74,4.52,0
737,2023-08-20,-45.793,00:00:00,30.4,80.56,0.68,1.09,0.71,0.73,6.61,0
738,2023-08-20,-45.543,06:00:00,30.4,80.56,0.68,1.09,0.71,0.73,6.61,0
739,2023-08-20,-45.755,12:00:00,30.4,80.56,0.68,1.09,0.71,0.73,6.61,0
740,2023-08-20,-45.543,18:00:00,30.4,80.56,0.68,1.09,0.71,0.73,6.61,0
741,2023-08-21,-45.787,00:00:00,29.96,79.29,0.67,7.13,0.7,0.74,6.65,1.45673191547394
742,2023-08-21,-45.535,06:00:00,29.96,79.29,0.67,7.13,0.7,0.74,6.65,1.45673191547394
743,2023-08-21,-45.813,12:00:00,29.96,79.29,0.67,7.13,0.7,0.74,6.65,1.45673191547394
744,2023-08-21,-45.64,18:00:00,29.96,79.29,0.67,7.13,0.7,0.74,6.65,1.45673191547394
745,2023-08-22,-45.784,00:00:00,30.35,77.95,0.67,9.42,0.7,0.74,6.13,1.33458662033081
746,2023-08-22,-45.639,06:00:00,30.35,77.95,0.67,9.42,0.7,0.74,6.13,1.33458662033081
747,2023-08-22,-45.668,12:00:00,30.35,77.95,0.67,9.42,0.7,0.74,6.13,1.33458662033081
748,2023-08-22,-45.733,18:00:00,30.35,77.95,0.67,9.42,0.7,0.74,6.13,1.33458662033081
749,2023-08-23,-45.494,00:00:00,30.08,76.35,0.67,2.17,0.7,0.72,6.94,2.03860187530518
750,2023-08-23,-45.767,06:00:00,30.08,76.35,0.67,2.17,0.7,0.72,6.94,2.03860187530518
751,2023-08-23,-45.804,12:00:00,30.08,76.35,0.67,2.17,0.7,0.72,6.94,2.03860187530518
752,2023-08-23,-46.046,18:00:00,30.08,76.35,0.67,2.17,0.7,0.72,6.94,2.03860187530518
753,2023-08-24,-45.496,00:00:00,28.8,77.72,0.66,0.37,0.69,0.71,6.11,0
754,2023-08-24,-45.671,06:00:00,28.8,77.72,0.66,0.37,0.69,0.71,6.11,0
755,2023-08-24,-45.84,12:00:00,28.8,77.72,0.66,0.37,0.69,0.71,6.11,0
756,2023-08-24,-45.971,18:00:00,28.8,77.72,0.66,0.37,0.69,0.71,6.11,0
757,2023-08-25,-45.535,00:00:00,29.46,74.09,0.65,4.78,0.68,0.71,6.87,0
758,2023-08-25,-45.747,06:00:00,29.46,74.09,0.65,4.78,0.68,0.71,6.87,0
759,2023-08-25,-45.781,12:00:00,29.46,74.09,0.65,4.78,0.68,0.71,6.87,0
760,2023-08-25,-46.012,18:00:00,29.46,74.09,0.65,4.78,0.68,0.71,6.87,0
761,2023-08-26,-45.591,00:00:00,29.07,75.51,0.65,1.41,0.68,0.69,6.85,5.42676877975464
762,2023-08-26,-45.764,06:00:00,29.07,75.51,0.65,1.41,0.68,0.69,6.85,5.42676877975464
763,2023-08-26,-45.912,12:00:00,29.07,75.51,0.65,1.41,0.68,0.69,6.85,5.42676877975464
764,2023-08-26,-45.792,18:00:00,29.07,75.51,0.65,1.41,0.68,0.69,6.85,5.42676877975464
765,2023-08-27,-45.556,00:00:00,29.21,74.94,0.64,1.09,0.67,0.68,6.12,0
766,2023-08-27,-45.751,06:00:00,29.21,74.94,0.64,1.09,0.67,0.68,6.12,0
767,2023-08-27,-45.706,12:00:00,29.21,74.94,0.64,1.09,0.67,0.68,6.12,0
768,2023-08-27,-46.069,18:00:00,29.21,74.94,0.64,1.09,0.67,0.68,6.12,0
769,2023-08-28,-45.792,00:00:00,28.99,76.72,0.64,22.34,0.68,0.73,4.8,1.72204732894897
770,2023-08-28,-45.964,06:00:00,28.99,76.72,0.64,22.34,0.68,0.73,4.8,1.72204732894897
771,2023-08-28,-45.832,12:00:00,28.99,76.72,0.64,22.34,0.68,0.73,4.8,1.72204732894897
772,2023-08-28,-46.07,18:00:00,28.99,76.72,0.64,22.34,0.68,0.73,4.8,1.72204732894897
773,2023-08-29,-45.745,00:00:00,28.34,77.85,0.65,2.16,0.68,0.7,6.35,1.26132345199585
774,2023-08-29,-45.909,06:00:00,28.34,77.85,0.65,2.16,0.68,0.7,6.35,1.26132345199585
775,2023-08-29,-46.044,12:00:00,28.34,77.85,0.65,2.16,0.68,0.7,6.35,1.26132345199585
776,2023-08-29,-46.016,18:00:00,28.34,77.85,0.65,2.16,0.68,0.7,6.35,1.26132345199585
777,2023-08-30,-45.779,00:00:00,28.71,74.74,0.64,0.05,0.67,0.68,6.6,0
778,2023-08-30,-45.953,06:00:00,28.71,74.74,0.64,0.05,0.67,0.68,6.6,0
779,2023-08-30,-46.178,12:00:00,28.71,74.74,0.64,0.05,0.67,0.68,6.6,0
780,2023-08-30,-46.019,18:00:00,28.71,74.74,0.64,0.05,0.67,0.68,6.6,0
781,2023-08-31,-45.785,00:00:00,28.95,71.15,0.63,0.08,0.66,0.67,6.57,0
782,2023-08-31,-45.994,06:00:00,28.95,71.15,0.63,0.08,0.66,0.67,6.57,0
783,2023-08-31,-45.853,12:00:00,28.95,71.15,0.63,0.08,0.66,0.67,6.57,0
784,2023-08-31,-46.104,18:00:00,28.95,71.15,0.63,0.08,0.66,0.67,6.57,0
785,2023-09-01,-45.815,00:00:00,29.32,66.73,0.62,0.08,0.65,0.65,6.46,0
786,2023-09-01,-46.082,06:00:00,29.32,66.73,0.62,0.08,0.65,0.65,6.46,0
787,2023-09-01,-46.25,12:00:00,29.32,66.73,0.62,0.08,0.65,0.65,6.46,0
788,2023-09-01,-46.13,18:00:00,29.32,66.73,0.62,0.08,0.65,0.65,6.46,0
789,2023-09-02,-45.815,00:00:00,28.43,67.12,0.61,0.05,0.64,0.64,6.15,0
790,2023-09-04,-46.176,06:00:00,28.95,67.65,0.6,0,0.62,0.62,5.93,0
791,2023-09-04,-46.232,12:00:00,28.95,67.65,0.6,0,0.62,0.62,5.93,0
792,2023-09-04,-46.203,18:00:00,28.95,67.65,0.6,0,0.62,0.62,5.93,0
793,2023-09-05,-45.995,00:00:00,28.52,70.32,0.59,0.05,0.61,0.6,5.64,0
794,2023-09-05,-46.145,06:00:00,28.52,70.32,0.59,0.05,0.61,0.6,5.64,0
795,2023-09-05,-46.231,12:00:00,28.52,70.32,0.59,0.05,0.61,0.6,5.64,0
796,2023-09-05,-46.247,18:00:00,28.52,70.32,0.59,0.05,0.61,0.6,5.64,0
797,2023-09-06,-46.083,00:00:00,28.78,73.97,0.58,0.06,0.6,0.59,5.54,0
798,2023-09-06,-46.162,06:00:00,28.78,73.97,0.58,0.06,0.6,0.59,5.54,0
799,2023-09-06,-46.286,12:00:00,28.78,73.97,0.58,0.06,0.6,0.59,5.54,0
800,2023-09-06,-46.259,18:00:00,28.78,73.97,0.58,0.06,0.6,0.59,5.54,0
801,2023-09-07,-46.108,00:00:00,28.84,74.36,0.57,0.01,0.59,0.58,5.3,0
802,2023-09-07,-46.216,06:00:00,28.84,74.36,0.57,0.01,0.59,0.58,5.3,0
803,2023-09-07,-46.249,12:00:00,28.84,74.36,0.57,0.01,0.59,0.58,5.3,0
804,2023-09-07,-46.254,18:00:00,28.84,74.36,0.57,0.01,0.59,0.58,5.3,0
805,2023-09-08,-46.171,00:00:00,28.8,72.94,0.56,0,0.58,0.57,4.94,0
806,2023-09-08,-46.258,06:00:00,28.8,72.94,0.56,0,0.58,0.57,4.94,0
807,2023-09-08,-46.299,12:00:00,28.8,72.94,0.56,0,0.58,0.57,4.94,0
808,2023-09-08,-45.994,18:00:00,28.8,72.94,0.56,0,0.58,0.57,4.94,0
809,2023-09-09,-46.254,00:00:00,28.91,73,0.55,1.8,0.57,0.57,4.39,0
810,2023-09-09,-46.284,06:00:00,28.91,73,0.55,1.8,0.57,0.57,4.39,0
811,2023-09-09,-46.221,12:00:00,28.91,73,0.55,1.8,0.57,0.57,4.39,0
812,2023-09-09,-45.981,18:00:00,28.91,73,0.55,1.8,0.57,0.57,4.39,0
813,2023-09-10,-46.268,00:00:00,28.59,77.75,0.55,1.5,0.57,0.56,3.95,0
814,2023-09-10,-46.26,06:00:00,28.59,77.75,0.55,1.5,0.57,0.56,3.95,0
815,2023-09-10,-46.253,12:00:00,28.59,77.75,0.55,1.5,0.57,0.56,3.95,0
816,2023-09-10,-45.978,18:00:00,28.59,77.75,0.55,1.5,0.57,0.56,3.95,0
817,2023-09-11,-46.231,00:00:00,29.08,74.71,0.54,0.04,0.56,0.55,4.29,0
818,2023-09-11,-46.264,06:00:00,29.08,74.71,0.54,0.04,0.56,0.55,4.29,0
819,2023-09-11,-46.283,12:00:00,29.08,74.71,0.54,0.04,0.56,0.55,4.29,0
820,2023-09-11,-46.086,18:00:00,29.08,74.71,0.54,0.04,0.56,0.55,4.29,0
821,2023-09-12,-46.264,00:00:00,29.38,74.42,0.54,9.08,0.57,0.58,2.85,0
822,2023-09-12,-45.986,06:00:00,29.38,74.42,0.54,9.08,0.57,0.58,2.85,0
823,2023-09-12,-46.027,12:00:00,29.38,74.42,0.54,9.08,0.57,0.58,2.85,0
824,2023-09-12,-45.977,18:00:00,29.38,74.42,0.54,9.08,0.57,0.58,2.85,0
825,2023-09-13,-46.256,00:00:00,29.85,74.71,0.54,1.42,0.57,0.56,3.5,0
826,2023-09-13,-46.28,06:00:00,29.85,74.71,0.54,1.42,0.57,0.56,3.5,0
827,2023-09-13,-46.032,12:00:00,29.85,74.71,0.54,1.42,0.57,0.56,3.5,0
828,2023-09-13,-46.056,18:00:00,29.85,74.71,0.54,1.42,0.57,0.56,3.5,0
829,2023-09-14,-46.262,00:00:00,28.69,81.11,0.55,7.73,0.57,0.59,1.63,0
830,2023-09-14,-46.292,06:00:00,28.69,81.11,0.55,7.73,0.57,0.59,1.63,0
831,2023-09-14,-46.08,12:00:00,28.69,81.11,0.55,7.73,0.57,0.59,1.63,0
832,2023-09-14,-46.055,18:00:00,28.69,81.11,0.55,7.73,0.57,0.59,1.63,0
833,2023-09-15,-46.278,00:00:00,29.46,78.37,0.55,4.03,0.57,0.58,3.23,0
834,2023-09-15,-46.294,06:00:00,29.46,78.37,0.55,4.03,0.57,0.58,3.23,0
835,2023-09-15,-46.04,12:00:00,29.46,78.37,0.55,4.03,0.57,0.58,3.23,0
836,2023-09-15,-46.004,18:00:00,29.46,78.37,0.55,4.03,0.57,0.58,3.23,0
837,2023-09-16,-46.281,00:00:00,28.24,81.8,0.55,3.32,0.57,0.58,3.04,10.4605159759521
838,2023-09-16,-46.295,06:00:00,28.24,81.8,0.55,3.32,0.57,0.58,3.04,10.4605159759521
839,2023-09-16,-46.314,12:00:00,28.24,81.8,0.55,3.32,0.57,0.58,3.04,10.4605159759521
840,2023-09-16,-46.111,18:00:00,28.24,81.8,0.55,3.32,0.57,0.58,3.04,10.4605159759521
841,2023-09-17,-46.12,00:00:00,26.28,89.58,0.56,13.92,0.58,0.62,0.93,4.72254228591919
842,2023-09-17,-46.045,06:00:00,26.28,89.58,0.56,13.92,0.58,0.62,0.93,4.72254228591919
843,2023-09-17,-46.009,12:00:00,26.28,89.58,0.56,13.92,0.58,0.62,0.93,4.72254228591919
844,2023-09-17,-46.082,18:00:00,26.28,89.58,0.56,13.92,0.58,0.62,0.93,4.72254228591919
845,2023-09-18,-46.275,00:00:00,26.88,84.89,0.56,4.32,0.59,0.6,2.85,14.4194831848145
846,2023-09-18,-46.037,06:00:00,26.88,84.89,0.56,4.32,0.59,0.6,2.85,14.4194831848145
847,2023-09-18,-46.079,12:00:00,26.88,84.89,0.56,4.32,0.59,0.6,2.85,14.4194831848145
848,2023-09-18,-46.34,18:00:00,26.88,84.89,0.56,4.32,0.59,0.6,2.85,14.4194831848145
849,2023-09-19,-46.007,00:00:00,28.01,81.28,0.57,6.49,0.59,0.61,3.7,1.20114660263062
850,2023-09-19,-46.038,06:00:00,28.01,81.28,0.57,6.49,0.59,0.61,3.7,1.20114660263062
851,2023-09-19,-46.335,12:00:00,28.01,81.28,0.57,6.49,0.59,0.61,3.7,1.20114660263062
852,2023-09-19,-46.132,18:00:00,28.01,81.28,0.57,6.49,0.59,0.61,3.7,1.20114660263062
853,2023-09-20,-46.311,00:00:00,28.67,78.62,0.57,7.25,0.59,0.61,4.29,15.8987855911255
854,2023-09-20,-46.023,06:00:00,28.67,78.62,0.57,7.25,0.59,0.61,4.29,15.8987855911255
855,2023-09-20,-46.322,12:00:00,28.67,78.62,0.57,7.25,0.59,0.61,4.29,15.8987855911255
856,2023-09-20,-46.06,18:00:00,28.67,78.62,0.57,7.25,0.59,0.61,4.29,15.8987855911255
857,2023-09-21,-46.3,00:00:00,28.7,78.18,0.58,11.01,0.6,0.63,4.55,0
858,2023-09-21,-46.014,06:00:00,28.7,78.18,0.58,11.01,0.6,0.63,4.55,0
859,2023-09-21,-46.059,12:00:00,28.7,78.18,0.58,11.01,0.6,0.63,4.55,0
860,2023-09-21,-46.307,18:00:00,28.7,78.18,0.58,11.01,0.6,0.63,4.55,0
861,2023-09-22,-46.007,00:00:00,28.89,77.06,0.58,2.4,0.6,0.61,4.13,0
862,2023-09-22,-46.089,06:00:00,28.89,77.06,0.58,2.4,0.6,0.61,4.13,0
863,2023-09-22,-46.081,12:00:00,28.89,77.06,0.58,2.4,0.6,0.61,4.13,0
864,2023-09-22,-46.343,18:00:00,28.89,77.06,0.58,2.4,0.6,0.61,4.13,0
865,2023-09-23,-46.318,00:00:00,28.14,80.12,0.6,31.36,0.63,0.7,4.13,2.64185810089111
866,2023-09-23,-46.174,06:00:00,28.14,80.12,0.6,31.36,0.63,0.7,4.13,2.64185810089111
867,2023-09-23,-46.349,12:00:00,28.14,80.12,0.6,31.36,0.63,0.7,4.13,2.64185810089111
868,2023-09-23,-46.286,18:00:00,28.14,80.12,0.6,31.36,0.63,0.7,4.13,2.64185810089111
869,2023-09-24,-46.023,00:00:00,27.53,78.22,0.6,0.58,0.63,0.65,4.92,2.74663662910461
870,2023-09-24,-46.158,06:00:00,27.53,78.22,0.6,0.58,0.63,0.65,4.92,2.74663662910461
871,2023-09-24,-46.348,12:00:00,27.53,78.22,0.6,0.58,0.63,0.65,4.92,2.74663662910461
872,2023-09-24,-46.301,18:00:00,27.53,78.22,0.6,0.58,0.63,0.65,4.92,2.74663662910461
873,2023-09-25,-46.313,00:00:00,26.9,76.94,0.6,0,0.62,0.63,4.87,1.94604861736298
874,2023-09-25,-46.112,06:00:00,26.9,76.94,0.6,0,0.62,0.63,4.87,1.94604861736298
875,2023-09-25,-46.252,12:00:00,26.9,76.94,0.6,0,0.62,0.63,4.87,1.94604861736298
876,2023-09-25,-46.694,18:00:00,26.9,76.94,0.6,0,0.62,0.63,4.87,1.94604861736298
877,2023-09-26,-46.037,00:00:00,26.28,79.41,0.59,0,0.61,0.62,4.19,0
878,2023-09-26,-46.266,06:00:00,26.28,79.41,0.59,0,0.61,0.62,4.19,0
879,2023-09-26,-46.246,12:00:00,26.28,79.41,0.59,0,0.61,0.62,4.19,0
880,2023-09-26,-46.356,18:00:00,26.28,79.41,0.59,0,0.61,0.62,4.19,0
881,2023-09-27,-46.046,00:00:00,25.79,75.17,0.58,0,0.6,0.6,3.94,0
882,2023-09-27,-46.284,06:00:00,25.79,75.17,0.58,0,0.6,0.6,3.94,0
883,2023-09-27,-46.41,12:00:00,25.79,75.17,0.58,0,0.6,0.6,3.94,0
884,2023-09-27,-46.532,18:00:00,25.79,75.17,0.58,0,0.6,0.6,3.94,0
885,2023-09-28,-46.078,00:00:00,25.61,67.36,0.58,0,0.6,0.59,3.82,0
886,2023-09-28,-46.39,06:00:00,25.61,67.36,0.58,0,0.6,0.59,3.82,0
887,2023-09-28,-46.559,12:00:00,25.61,67.36,0.58,0,0.6,0.59,3.82,0
888,2023-09-28,-46.53,18:00:00,25.61,67.36,0.58,0,0.6,0.59,3.82,0
889,2023-09-29,-46.113,00:00:00,25.61,63.95,0.57,0,0.59,0.58,3.58,0
890,2023-09-29,-46.358,06:00:00,25.61,63.95,0.57,0,0.59,0.58,3.58,0
891,2023-09-29,-46.555,12:00:00,25.61,63.95,0.57,0,0.59,0.58,3.58,0
892,2023-09-29,-46.643,18:00:00,25.61,63.95,0.57,0,0.59,0.58,3.58,0
893,2023-09-30,-46.294,00:00:00,25.01,63.01,0.56,0,0.58,0.57,3.37,0
894,2023-09-30,-46.397,06:00:00,25.01,63.01,0.56,0,0.58,0.57,3.37,0
895,2023-09-30,-46.578,12:00:00,25.01,63.01,0.56,0,0.58,0.57,3.37,0
896,2023-09-30,-46.667,18:00:00,25.01,63.01,0.56,0,0.58,0.57,3.37,0
897,2023-10-01,-46.285,00:00:00,25.66,57.26,0.55,0,0.58,0.56,3.34,0
898,2023-10-01,-46.369,06:00:00,25.66,57.26,0.55,0,0.58,0.56,3.34,0
899,2023-10-01,-46.639,12:00:00,25.66,57.26,0.55,0,0.58,0.56,3.34,0
900,2023-10-01,-46.722,18:00:00,25.66,57.26,0.55,0,0.58,0.56,3.34,0
901,2023-10-02,-46.408,00:00:00,25.73,45.92,0.55,0,0.57,0.55,3.23,0
902,2023-10-02,-46.538,06:00:00,25.73,45.92,0.55,0,0.57,0.55,3.23,0
903,2023-10-02,-46.741,12:00:00,25.73,45.92,0.55,0,0.57,0.55,3.23,0
904,2023-10-02,-46.709,18:00:00,25.73,45.92,0.55,0,0.57,0.55,3.23,0
905,2023-10-03,-46.504,00:00:00,24.87,50.95,0.54,0,0.56,0.54,2.85,0
906,2023-10-03,-46.621,06:00:00,24.87,50.95,0.54,0,0.56,0.54,2.85,0
907,2023-10-03,-46.702,12:00:00,24.87,50.95,0.54,0,0.56,0.54,2.85,0
908,2023-10-03,-46.703,18:00:00,24.87,50.95,0.54,0,0.56,0.54,2.85,0
909,2023-10-04,-46.513,00:00:00,24.81,59.57,0.54,0,0.55,0.54,2.71,0
910,2023-10-04,-46.629,06:00:00,24.81,59.57,0.54,0,0.55,0.54,2.71,0
911,2023-10-04,-46.632,12:00:00,24.81,59.57,0.54,0,0.55,0.54,2.71,0
912,2023-10-04,-46.733,18:00:00,24.81,59.57,0.54,0,0.55,0.54,2.71,0
913,2023-10-05,-46.506,00:00:00,25.19,59.37,0.53,0,0.55,0.53,2.57,0
914,2023-10-05,-46.655,06:00:00,25.19,59.37,0.53,0,0.55,0.53,2.57,0
915,2023-10-05,-46.665,12:00:00,25.19,59.37,0.53,0,0.55,0.53,2.57,0
916,2023-10-05,-46.725,18:00:00,25.19,59.37,0.53,0,0.55,0.53,2.57,0
917,2023-10-06,-46.58,00:00:00,25.18,55.8,0.53,0,0.54,0.52,2.37,0
918,2023-10-06,-46.684,06:00:00,25.18,55.8,0.53,0,0.54,0.52,2.37,0
919,2023-10-06,-46.698,12:00:00,25.18,55.8,0.53,0,0.54,0.52,2.37,0
920,2023-10-06,-46.749,18:00:00,25.18,55.8,0.53,0,0.54,0.52,2.37,0
921,2023-10-07,-46.602,00:00:00,25.47,61.08,0.52,0,0.54,0.52,2.2,0
922,2023-10-07,-46.719,06:00:00,25.47,61.08,0.52,0,0.54,0.52,2.2,0
